"","route","count"
"3326","150120->150795",17
"3327","150120->150800",1
"3328","150120->150810",5311
"3329","150120->150820",1
"3330","150125->150276",2
"3331","150125->150506",2
"3332","150125->150543",12
"3333","150125->150553",1
"3334","150125->150555",1
"3335","150125->150613",78
"3336","150125->150616",5
"3337","150125->150658",2
"3338","150125->150808",1
"3339","150130->150010",6
"3340","150130->150080",3
"3341","150130->150140",51
"3342","150130->150180",4
"3343","150130->150210",2
"3344","150130->150220",1
"3345","150130->150240",2
"3346","150130->150275",1
"3347","150130->150320",1
"3348","150130->150400",1
"3349","150130->150420",1
"3350","150130->150520",1
"3351","150130->150650",1
"3352","150130->150770",1
"3353","150130->150795",1
"3354","150130->150810",2
"3355","150140->150010",5
"3356","150140->150030",2
"3357","150140->150040",1
"3358","150140->150050",3
"3359","150140->150060",3
"3360","150140->150070",3
"3361","150140->150080",72
"3362","150140->150085",2
"3363","150140->150110",2
"3364","150140->150130",11
"3365","150140->150145",1
"3366","150140->150150",2
"3367","150140->150170",1
"3368","150140->150180",10
"3369","150140->150190",2
"3370","150140->150200",1
"3371","150140->150210",9
"3372","150140->150220",2
"3373","150140->150240",8
"3374","150140->150260",4
"3375","150140->150275",1
"3376","150140->150280",1
"3377","150140->150307",1
"3378","150140->150320",3
"3379","150140->150330",5
"3380","150140->150360",1
"3381","150140->150410",1
"3382","150140->150430",2
"3383","150140->150440",3
"3384","150140->150442",19
"3385","150140->150490",4
"3386","150140->150495",1
"3387","150140->150500",1
"3388","150140->150520",4
"3389","150140->150530",1
"3390","150140->150550",3
"3391","150140->150570",6
"3392","150140->150590",2
"3393","150140->150620",3
"3394","150140->150635",3
"3395","150140->150650",3
"3396","150140->150660",1
"3397","150140->150680",2
"3398","150140->150700",1
"3399","150140->150720",2
"3400","150140->150746",1
"3401","150140->150747",1
"3402","150140->150760",1
"3403","150140->150770",6
"3404","150140->150803",2
"3405","150140->150810",1
"3406","150140->150820",1
"3407","150140->150830",4
"3408","150140->150835",2
"3409","150145->150680",44
"3410","150150->150080",2
"3411","150150->150140",13
"3412","150150->150442",5
"3413","150150->150650",2
"3414","150157->150013",1
"3415","150157->150140",1
"3416","150157->150370",1
"3417","150157->150380",9
"3418","150157->150420",130
"3419","150157->150497",55
"3420","150157->150506",2
"3421","150157->150565",1
"3422","150157->150618",48
"3423","150157->150750",16
"3424","150157->150775",1
"3425","150157->150805",1
"3426","150157->150810",1
"3427","150160->150220",6
"3428","150160->150240",1
"3429","150170->150080",35
"3430","150170->150090",40
"3431","150170->150140",101
"3432","150170->150150",2
"3433","150170->150220",5
"3434","150170->150240",6
"3435","150170->150290",1
"3436","150170->150310",1
"3437","150170->150430",1
"3438","150170->150442",12
"3439","150170->150495",5
"3440","150170->150550",5
"3441","150170->150553",1
"3442","150170->150610",1
"3443","150170->150620",5
"3444","150170->150650",3
"3445","150170->150655",26
"3446","150170->150747",1
"3447","150170->150795",1
"3448","150170->150803",1
"3449","150170->150810",1
"3450","150170->150820",1
"3451","150170->150830",4
"3452","150172->150010",1
"3453","150172->150060",419
"3454","150172->150140",2
"3455","150172->150360",1
"3456","150172->150445",185
"3457","150172->150590",23
"3458","150172->150680",2
"3459","150172->150795",1
"3460","150172->150815",4
"3461","150172->150835",1
"3462","150175->150320",1
"3463","150175->150420",2
"3464","150175->150549",3
"3465","150175->150563",1
"3466","150175->150715",8
"3467","150175->150745",5
"3468","150175->150810",15
"3469","150178->150010",2
"3470","150178->150013",1
"3471","150178->150060",1
"3472","150178->150080",3
"3473","150178->150085",2
"3474","150178->150095",1
"3475","150178->150120",7
"3476","150178->150140",6
"3477","150178->150172",1
"3478","150178->150210",10
"3479","150178->150215",2
"3480","150178->150220",1
"3481","150178->150275",1
"3482","150178->150293",7
"3483","150178->150295",1
"3484","150178->150309",1017
"3485","150178->150320",1
"3486","150178->150330",1
"3487","150178->150370",2
"3488","150178->150380",37
"3489","150178->150420",18
"3490","150178->150460",15
"3491","150178->150470",1
"3492","150178->150497",6
"3493","150178->150506",8
"3494","150178->150520",1
"3495","150178->150543",1
"3496","150178->150548",2
"3497","150178->150550",3
"3498","150178->150553",15
"3499","150178->150618",5
"3500","150178->150619",1
"3501","150178->150650",1
"3502","150178->150660",1
"3503","150178->150715",26
"3504","150178->150750",1
"3505","150178->150795",14
"3506","150178->150800",3
"3507","150178->150808",2
"3508","150178->150810",1016
"3509","150178->150812",1
"3510","150178->150835",4
"3511","150178->150840",1
"3512","150180->150010",38
"3513","150180->150030",654
"3514","150180->150040",1
"3515","150180->150050",2
"3516","150180->150060",1
"3517","150180->150070",2177
"3518","150180->150080",59
"3519","150180->150085",1
"3520","150180->150110",94
"3521","150180->150130",23
"3522","150180->150140",172
"3523","150180->150150",5
"3524","150180->150178",1
"3525","150180->150200",1
"3526","150180->150210",6
"3527","150180->150230",1
"3528","150180->150240",2
"3529","150180->150250",7
"3530","150180->150275",1
"3531","150180->150280",128
"3532","150180->150309",4
"3533","150180->150310",7
"3534","150180->150330",46
"3535","150180->150350",1
"3536","150180->150360",2
"3537","150180->150400",1
"3538","150180->150442",22
"3539","150180->150450",50
"3540","150180->150470",1
"3541","150180->150480",8
"3542","150180->150490",1
"3543","150180->150520",9
"3544","150180->150553",1
"3545","150180->150570",9
"3546","150180->150580",102
"3547","150180->150618",1
"3548","150180->150620",1
"3549","150180->150630",3
"3550","150180->150640",3
"3551","150180->150650",3
"3552","150180->150700",2
"3553","150180->150720",2
"3554","150180->150770",13
"3555","150180->150800",2
"3556","150180->150808",1
"3557","150180->150812",2
"3558","150190->150070",1
"3559","150190->150080",5
"3560","150190->150140",28
"3561","150190->150275",2
"3562","150190->150340",2
"3563","150190->150442",16
"3564","150190->150650",2
"3565","150190->150710",1
"3566","150190->150720",3
"3567","150195->150080",16
"3568","150195->150130",1
"3569","150195->150140",46
"3570","150195->150150",4
"3571","150195->150170",37
"3572","150195->150220",314
"3573","150195->150230",51
"3574","150195->150240",40
"3575","150195->150260",1
"3576","150195->150293",2
"3577","150195->150307",8
"3578","150195->150320",2
"3579","150195->150345",4
"3580","150195->150350",6
"3581","150195->150405",1
"3582","150195->150442",14
"3583","150195->150495",114
"3584","150195->150500",1
"3585","150195->150540",31
"3586","150195->150550",562
"3587","150195->150610",9
"3588","150195->150620",6
"3589","150195->150650",1
"3590","150195->150655",221
"3591","150195->150660",4
"3592","150195->150747",1
"3593","150195->150760",4
"3594","150195->150803",1
"3595","150195->150810",2
"3596","150195->150812",8
"3597","150195->150820",1
"3598","150195->150830",176
"3599","150200->150010",1
"3600","150200->150080",3
"3601","150200->150140",144
"3602","150200->150150",1
"3603","150200->150180",1
"3604","150200->150210",1
"3605","150200->150240",1
"3606","150200->150442",2
"3607","150200->150490",1
"3608","150200->150520",1
"3609","150200->150570",12
"3610","150200->150630",10
"3611","150200->150680",1
"3612","150200->150790",1
"3613","150210->150010",4
"3614","150210->150030",2
"3615","150210->150080",107
"3616","150210->150085",1
"3617","150210->150110",4
"3618","150210->150120",22
"3619","150210->150130",21
"3620","150210->150140",366
"3621","150210->150150",3
"3622","150210->150178",19
"3623","150210->150195",1
"3624","150210->150215",3
"3625","150210->150240",1
"3626","150210->150260",1
"3627","150210->150275",2
"3628","150210->150280",1
"3629","150210->150290",1
"3630","150210->150309",1
"3631","150210->150330",52
"3632","150210->150350",2
"3633","150210->150380",2
"3634","150210->150400",434
"3635","150210->150420",3
"3636","150210->150442",17
"3637","150210->150445",1
"3638","150210->150460",333
"3639","150210->150470",10
"3640","150210->150500",1
"3641","150210->150506",4
"3642","150210->150520",2327
"3643","150210->150548",1
"3644","150210->150550",1
"3645","150210->150553",4
"3646","150210->150580",2
"3647","150210->150650",2
"3648","150210->150700",1
"3649","150210->150730",1
"3650","150210->150747",1
"3651","150210->150760",7
"3652","150210->150770",18
"3653","150210->150795",11
"3654","150210->150800",10
"3655","150210->150810",124
"3656","150210->150835",4
"3657","150215->150140",2
"3658","150215->150293",1
"3659","150215->150330",1
"3660","150215->150420",1
"3661","150215->150497",1
"3662","150215->150548",1
"3663","150215->150553",8
"3664","150215->150810",1
"3665","150220->150080",2
"3666","150220->150140",8
"3667","150220->150275",1
"3668","150220->150442",1
"3669","150220->150550",1
"3670","150220->150610",13
"3671","150220->150620",1
"3672","150220->150795",2
"3673","150220->150812",1
"3674","150230->150080",2
"3675","150230->150095",3
"3676","150230->150130",1
"3677","150230->150140",4
"3678","150230->150150",1
"3679","150230->150220",4
"3680","150230->150240",2
"3681","150230->150307",2
"3682","150230->150345",2
"3683","150230->150350",6
"3684","150230->150370",1
"3685","150230->150442",4
"3686","150230->150495",3
"3687","150230->150540",7
"3688","150230->150550",2
"3689","150230->150620",1
"3690","150230->150747",1
"3691","150230->150760",1
"3692","150230->150812",1
"3693","150230->150830",1
"3694","150240->150030",1
"3695","150240->150080",2
"3696","150240->150140",8
"3697","150240->150295",1
"3698","150240->150340",1
"3699","150240->150495",1
"3700","150240->150590",1
"3701","150240->150620",1
"3702","150240->150650",2
"3703","150240->150747",1
"3704","150240->150812",1
"3705","150240->150820",1
"3706","150250->150010",2
"3707","150250->150030",1457
"3708","150250->150050",1
"3709","150250->150070",1542
"3710","150250->150080",12
"3711","150250->150120",1
"3712","150250->150130",2
"3713","150250->150140",125
"3714","150250->150180",260
"3715","150250->150190",1
"3716","150250->150200",15
"3717","150250->150442",1
"3718","150250->150570",77
"3719","150250->150580",25
"3720","150250->150613",1
"3721","150250->150635",2
"3722","150250->150640",713
"3723","150250->150790",3
"3724","150260->150010",1
"3725","150260->150080",1
"3726","150260->150140",10
"3727","150260->150240",1
"3728","150260->150420",1
"3729","150260->150442",1
"3730","150260->150710",1
"3731","150260->150820",13
"3732","150270->150070",3
"3733","150270->150080",1
"3734","150270->150140",1
"3735","150270->150275",1
"3736","150270->150495",1
"3737","150270->150613",4
"3738","150270->150658",1
"3739","150275->150095",1
"3740","150275->150140",9
"3741","150275->150190",65
"3742","150275->150405",1
"3743","150275->150440",1
"3744","150275->150442",5
"3745","150275->150650",3
"3746","150275->150740",1
"3747","150275->150760",1
"3748","150276->150060",1
"3749","150276->150125",1
"3750","150276->150215",1
"3751","150276->150230",1
"3752","150276->150270",5
"3753","150276->150277",2
"3754","150276->150304",1
"3755","150276->150420",4
"3756","150276->150543",12
"3757","150276->150553",2
"3758","150276->150613",398
"3759","150276->150616",7
"3760","150276->150658",33
"3761","150276->150670",15
"3762","150276->150730",8
"3763","150276->150795",1
"3764","150276->150808",5
"3765","150276->150840",6
"3766","150277->150140",1
"3767","150277->150215",1
"3768","150277->150295",4
"3769","150277->150380",1
"3770","150277->150420",12
"3771","150277->150506",2
"3772","150277->150553",19
"3773","150277->150613",2
"3774","150277->150650",1
"3775","150277->150808",1
"3776","150280->150010",63
"3777","150280->150080",58
"3778","150280->150110",198
"3779","150280->150130",24
"3780","150280->150140",322
"3781","150280->150180",3014
"3782","150280->150190",2
"3783","150280->150210",10
"3784","150280->150240",3
"3785","150280->150309",1
"3786","150280->150330",23
"3787","150280->150360",1
"3788","150280->150400",83
"3789","150280->150442",13
"3790","150280->150470",2
"3791","150280->150490",9
"3792","150280->150520",69
"3793","150280->150570",31
"3794","150280->150580",13
"3795","150280->150620",2
"3796","150280->150635",1
"3797","150280->150680",1
"3798","150280->150700",1
"3799","150280->150770",439
"3800","150280->150790",6
"3801","150285->150040",263
"3802","150285->150140",1
"3803","150285->150240",1
"3804","150285->150480",1
"3805","150285->150510",6
"3806","150285->150530",2
"3807","150285->150680",2
"3808","150290->150080",8
"3809","150290->150140",25
"3810","150290->150170",1
"3811","150290->150240",18
"3812","150290->150350",1
"3813","150290->150430",1
"3814","150290->150440",20
"3815","150290->150442",4
"3816","150290->150500",1
"3817","150290->150635",1
"3818","150290->150650",6
"3819","150290->150710",125
"3820","150290->150746",20
"3821","150290->150760",1
"3822","150290->150796",2
"3823","150290->150820",8
"3824","150293->150080",2
"3825","150293->150140",3
"3826","150293->150309",4
"3827","150293->150345",1
"3828","150293->150420",2
"3829","150293->150618",28
"3830","150293->150650",1
"3831","150293->150715",1
"3832","150293->150810",1
"3833","150293->150812",1
"3834","150295->150060",1
"3835","150295->150140",1
"3836","150295->150277",36
"3837","150295->150360",2
"3838","150295->150420",27
"3839","150295->150480",1
"3840","150295->150550",1
"3841","150295->150553",5
"3842","150295->150563",1
"3843","150295->150616",1
"3844","150295->150745",8
"3845","150295->150795",1
"3846","150300->150510",1
"3847","150300->150530",3
"3848","150300->150618",1
"3849","150300->150680",6
"3850","150300->150797",46
"3851","150304->150060",2
"3852","150304->150270",1
"3853","150307->150140",7
"3854","150307->150220",1
"3855","150307->150230",21
"3856","150307->150240",4
"3857","150307->150345",1
"3858","150307->150350",2
"3859","150307->150370",1
"3860","150307->150405",1
"3861","150307->150490",1
"3862","150307->150495",64
