"","route","count"
"5029","130370->110130",2
"5030","130370->110140",1
"5031","130370->110143",1
"5032","130370->110149",1
"5033","130370->110150",1
"5034","130370->110170",1
"5035","130370->110175",2
"5036","130370->120040",1
"5037","130370->150543",1
"5038","130370->312870",1
"5039","130370->313230",1
"5040","130370->313690",1
"5041","130370->314530",8
"5042","130370->320090",2
"5043","130370->354140",2
"5044","130370->410480",1
"5045","130370->410830",1
"5046","130370->420240",1
"5047","130370->500370",1
"5048","130370->510267",1
"5049","130370->510340",1
"5050","130370->510515",1
"5051","130370->510558",1
"5052","130370->510615",1
"5053","130370->510675",1
"5054","130370->510787",1
"5055","130370->530010",1
"5056","130380->110002",1
"5057","130380->110020",5
"5058","130380->110149",1
"5059","130380->120040",1
"5060","130380->140005",1
"5061","130380->140010",20
"5062","130380->140017",1
"5063","130380->140020",1
"5064","130380->140047",1
"5065","130380->140050",1
"5066","130380->150040",1
"5067","130380->150080",3
"5068","130380->150140",6
"5069","130380->150220",1
"5070","130380->150390",1
"5071","130380->150480",1
"5072","130380->150680",1
"5073","130380->150780",1
"5074","130380->160030",1
"5075","130380->210480",1
"5076","130380->211003",2
"5077","130380->220700",1
"5078","130380->220800",1
"5079","130380->221100",1
"5080","130380->230730",1
"5081","130380->240810",1
"5082","130380->250750",5
"5083","130380->261110",1
"5084","130380->261160",4
"5085","130380->261570",1
"5086","130380->280030",5
"5087","130380->280360",1
"5088","130380->291920",1
"5089","130380->292740",3
"5090","130380->310350",2
"5091","130380->310620",1
"5092","130380->313670",3
"5093","130380->313840",1
"5094","130380->315250",1
"5095","130380->316690",1
"5096","130380->316930",1
"5097","130380->320520",1
"5098","130380->330240",2
"5099","130380->330330",1
"5100","130380->330420",1
"5101","130380->330452",1
"5102","130380->330455",32
"5103","130380->350220",1
"5104","130380->350950",5
"5105","130380->352710",1
"5106","130380->352900",1
"5107","130380->354340",3
"5108","130380->354890",1
"5109","130380->354980",1
"5110","130380->355030",7
"5111","130380->355240",1
"5112","130380->355410",1
"5113","130380->410690",1
"5114","130380->410830",1
"5115","130380->411370",1
"5116","130380->411990",2
"5117","130380->420240",1
"5118","130380->420460",2
"5119","130380->420540",2
"5120","130380->420830",1
"5121","130380->430160",1
"5122","130380->430210",1
"5123","130380->430610",2
"5124","130380->431020",1
"5125","130380->431490",2
"5126","130380->431690",3
"5127","130380->431740",1
"5128","130380->431750",1
"5129","130380->431800",1
"5130","130380->431830",1
"5131","130380->500060",1
"5132","130380->500270",2
"5133","130380->500320",1
"5134","130380->500370",1
"5135","130380->510270",1
"5136","130380->510340",1
"5137","130380->510675",2
"5138","130380->520870",2
"5139","130380->530010",18
"5140","130390->140010",1
"5141","130395->110002",1
"5142","130395->110094",1
"5143","130395->110130",1
"5144","130395->110149",1
"5145","130395->140010",1
"5146","130395->140020",1
"5147","130395->150680",1
"5148","130395->290070",2
"5149","130400->110001",1
"5150","130400->140010",1
"5151","130400->150140",1
"5152","130400->355030",1
"5153","130406->110020",2
"5154","130406->120060",1
"5155","130406->140047",1
"5156","130406->150080",5
"5157","130406->150140",15
"5158","130406->150611",2
"5159","130406->150680",3
"5160","130406->310620",1
"5161","130406->317020",1
"5162","130406->320530",1
"5163","130406->330240",1
"5164","130406->330455",2
"5165","130406->350390",1
"5166","130406->355030",2
"5167","130406->431490",1
"5168","130406->530010",2
"5169","130410->110002",1
"5170","130410->110011",1
"5171","130410->110012",2
"5172","130410->110020",3
"5173","130410->120040",3
"5174","130410->140047",1
"5175","130410->150080",1
"5176","130410->150680",1
"5177","130410->330455",3
"5178","130410->420320",1
"5179","130410->510190",1
"5180","130410->530010",1
"5181","130420->110020",1
"5182","130420->110140",1
"5183","130420->120040",2
"5184","130420->140010",6
"5185","130420->140020",1
"5186","130420->140060",1
"5187","130420->150040",4
"5188","130420->150080",2
"5189","130420->150095",1
"5190","130420->150140",1
"5191","130420->150680",1
"5192","130420->210890",1
"5193","130420->290070",1
"5194","130420->310490",1
"5195","130420->310620",2
"5196","130420->312230",1
"5197","130420->314650",1
"5198","130420->330455",5
"5199","130420->355030",1
"5200","130420->410690",1
"5201","130420->410840",1
"5202","130420->420540",3
"5203","130420->421660",1
"5204","130423->140050",1
"5205","130423->312450",1
"5206","130426->110012",1
"5207","130426->210360",1
"5208","130426->355030",1
"5209","130426->510704",1
"5210","130430->110002",1
"5211","130430->110015",1
"5212","130430->110020",1
"5213","130430->110060",1
"5214","130430->110175",1
"5215","130430->140010",1
"5216","130430->230440",2
"5217","130430->310620",2
"5218","130440->110014",1
"5219","130440->140010",1
"5220","130440->150445",1
"5221","130440->150810",1
"5222","140->270430",1
"5223","140000->220770",1
"5224","140000->230440",3
"5225","140000->240810",1
"5226","140000->260660",1
"5227","140000->261160",2
"5228","140000->311880",1
"5229","140000->350950",1
"5230","140000->354340",1
"5231","140000->355030",6
"5232","140000->520870",32
"5233","140000->530010",1
"5234","140002->110002",1
"5235","140002->130040",5
"5236","140002->130110",1
"5237","140002->130185",1
"5238","140002->130260",26
"5239","140002->130340",2
"5240","140002->130353",6
"5241","140002->130356",1
"5242","140002->130430",1
"5243","140002->150040",19
"5244","140002->150060",7
"5245","140002->150140",5
"5246","140002->150145",1
"5247","140002->150360",138
"5248","140002->150375",1
"5249","140002->150506",1
"5250","140002->150553",7
"5251","140002->150620",3
"5252","140002->150780",2
"5253","140002->150815",1
"5254","140002->150820",5
"5255","140002->160020",1
"5256","140002->210005",2
"5257","140002->210047",1
"5258","140002->210060",11
"5259","140002->210160",1
"5260","140002->210200",25
"5261","140002->210203",1
"5262","140002->210215",1
"5263","140002->210232",5
"5264","140002->210275",2
"5265","140002->210300",1
"5266","140002->210330",1
"5267","140002->210350",1
"5268","140002->210467",3
"5269","140002->210530",1
"5270","140002->210560",1
"5271","140002->210565",1
"5272","140002->210570",47
"5273","140002->210740",1
"5274","140002->210810",7
"5275","140002->210850",1
"5276","140002->210860",16
"5277","140002->210870",1
"5278","140002->210890",1
"5279","140002->210950",1
"5280","140002->210990",4
"5281","140002->211000",7
"5282","140002->211030",1
"5283","140002->211172",2
"5284","140002->211176",2
"5285","140002->211240",1
"5286","140002->211300",1
"5287","140002->211400",8
"5288","140002->317010",1
"5289","140002->410240",1
"5290","140002->410830",1
"5291","140002->420290",1
"5292","140002->431590",1
"5293","140002->520110",1
"5294","140002->530010",1
"5295","140005->110002",1
"5296","140005->110012",1
"5297","140005->110020",25
"5298","140005->110029",1
"5299","140005->110070",1
"5300","140005->130040",13
"5301","140005->130050",2
"5302","140005->130110",2
"5303","140005->130120",1
"5304","140005->130185",1
"5305","140005->130250",1
"5306","140005->130255",1
"5307","140005->130260",344
"5308","140005->130300",1
"5309","140005->130340",3
"5310","140005->130353",4
"5311","140005->130356",5
"5312","140005->130360",1
"5313","140005->130406",1
"5314","140005->150040",1
"5315","140005->150050",2
"5316","140005->150060",5
"5317","140005->150080",3
"5318","140005->150085",7
"5319","140005->150140",20
"5320","140005->150145",1
"5321","140005->150172",3
"5322","140005->150195",4
"5323","140005->150215",4
"5324","140005->150220",2
"5325","140005->150276",2
"5326","140005->150277",2
"5327","140005->150290",4
"5328","140005->150345",1
"5329","140005->150360",88
"5330","140005->150380",1
"5331","140005->150420",16
"5332","140005->150440",1
"5333","140005->150445",1
"5334","140005->150470",1
"5335","140005->150475",6
"5336","140005->150480",16
"5337","140005->150503",14
"5338","140005->150543",7
"5339","140005->150550",2
"5340","140005->150553",12
"5341","140005->150565",3
"5342","140005->150613",19
"5343","140005->150616",2
"5344","140005->150618",2
"5345","140005->150619",17
"5346","140005->150680",60
"5347","140005->150715",2
"5348","140005->150730",14
"5349","140005->150795",1
"5350","140005->150805",1
"5351","140005->150808",2
"5352","140005->150810",4
"5353","140005->150812",3
"5354","140005->150815",2
"5355","140005->150820",1
"5356","140005->150835",2
"5357","140005->150840",1
"5358","140005->160015",3
"5359","140005->160030",12
"5360","140005->160040",1
"5361","140005->160050",1
"5362","140005->160080",1
"5363","140005->170100",1
"5364","140005->170255",2
"5365","140005->170389",2
"5366","140005->172100",4
"5367","140005->210005",5
"5368","140005->210047",9
"5369","140005->210060",36
"5370","140005->210090",1
"5371","140005->210095",18
"5372","140005->210160",19
"5373","140005->210177",1
"5374","140005->210200",26
"5375","140005->210203",1
"5376","140005->210215",3
"5377","140005->210232",11
"5378","140005->210260",15
"5379","140005->210300",7
"5380","140005->210315",1
"5381","140005->210317",2
"5382","140005->210330",6
"5383","140005->210350",1
"5384","140005->210400",1
"5385","140005->210409",5
"5386","140005->210455",1
"5387","140005->210462",1
"5388","140005->210465",6
"5389","140005->210467",3
"5390","140005->210480",8
"5391","140005->210530",4
"5392","140005->210535",3
"5393","140005->210547",1
"5394","140005->210560",10
"5395","140005->210570",46
"5396","140005->210580",1
"5397","140005->210590",2
"5398","140005->210632",7
"5399","140005->210635",7
"5400","140005->210637",3
"5401","140005->210735",3
"5402","140005->210740",3
"5403","140005->210780",1
"5404","140005->210810",27
"5405","140005->210820",12
"5406","140005->210825",2
"5407","140005->210830",1
"5408","140005->210860",46
"5409","140005->210870",3
"5410","140005->210910",10
"5411","140005->210923",2
"5412","140005->210975",1
"5413","140005->210980",43
"5414","140005->210990",31
"5415","140005->211000",55
"5416","140005->211003",17
"5417","140005->211010",2
"5418","140005->211030",6
"5419","140005->211050",2
"5420","140005->211070",11
"5421","140005->211102",2
"5422","140005->211110",3
"5423","140005->211130",7
"5424","140005->211172",5
"5425","140005->211176",2
"5426","140005->211180",1
"5427","140005->211227",1
"5428","140005->211230",4
"5429","140005->211245",10
"5430","140005->211300",8
"5431","140005->211400",30
"5432","140005->221100",1
"5433","140005->290250",1
"5434","140005->292530",4
"5435","140005->330455",3
"5436","140005->355030",2
"5437","140005->420280",1
"5438","140005->510340",4
"5439","140005->510675",1
"5440","140005->510792",1
"5441","140005->530010",2
"5442","140010->110002",30
"5443","140010->110004",6
"5444","140010->110009",1
"5445","140010->110010",2
"5446","140010->110011",1
"5447","140010->110012",3
"5448","140010->110013",1
"5449","140010->110018",1
"5450","140010->110020",48
"5451","140010->110025",1
"5452","140010->110028",1
"5453","140010->110030",4
"5454","140010->110033",1
"5455","140010->110037",1
"5456","140010->110040",1
"5457","140010->110080",1
"5458","140010->110092",1
"5459","140010->110110",3
"5460","140010->110130",1
"5461","140010->110140",5
"5462","140010->110149",1
"5463","140010->120038",1
"5464","140010->120040",7
"5465","140010->130030",7
"5466","140010->130040",5
"5467","140010->130050",3
"5468","140010->130060",1
"5469","140010->130080",4
"5470","140010->130110",4
"5471","140010->130120",5
"5472","140010->130130",2
"5473","140010->130170",8
"5474","140010->130185",25
"5475","140010->130190",10
"5476","140010->130210",1
"5477","140010->130250",18
"5478","140010->130255",1
"5479","140010->130260",1008
"5480","140010->130270",1
"5481","140010->130290",2
"5482","140010->130310",6
"5483","140010->130320",2
"5484","140010->130330",2
"5485","140010->130340",2
"5486","140010->130353",56
"5487","140010->130356",19
"5488","140010->130360",1
"5489","140010->150040",22
"5490","140010->150050",1
"5491","140010->150060",7
"5492","140010->150080",14
"5493","140010->150085",1
"5494","140010->150100",1
"5495","140010->150130",2
"5496","140010->150140",2
"5497","140010->150145",1
"5498","140010->150150",1
"5499","140010->150172",1
"5500","140010->150178",6
"5501","140010->150195",31
"5502","140010->150210",1
"5503","140010->150215",4
"5504","140010->150230",1
"5505","140010->150240",3
"5506","140010->150270",2
"5507","140010->150285",1
"5508","140010->150293",1
"5509","140010->150304",1
"5510","140010->150345",2
"5511","140010->150360",31
"5512","140010->150375",4
"5513","140010->150380",5
"5514","140010->150390",3
"5515","140010->150420",4
"5516","140010->150442",2
"5517","140010->150470",4
"5518","140010->150475",3
"5519","140010->150480",31
"5520","140010->150503",6
"5521","140010->150506",3
"5522","140010->150510",2
"5523","140010->150530",7
"5524","140010->150543",10
"5525","140010->150548",6
"5526","140010->150550",3
"5527","140010->150553",2
"5528","140010->150565",3
"5529","140010->150613",2
"5530","140010->150616",2
"5531","140010->150618",1
"5532","140010->150619",14
"5533","140010->150680",68
"5534","140010->150715",7
"5535","140010->150730",12
"5536","140010->150746",2
"5537","140010->150760",1
"5538","140010->150795",5
"5539","140010->150800",2
"5540","140010->150803",1
"5541","140010->150805",3
"5542","140010->150808",4
"5543","140010->150810",1
"5544","140010->150815",2
"5545","140010->150830",4
"5546","140010->160015",2
"5547","140010->160020",1
"5548","140010->160027",19
"5549","140010->160030",19
"5550","140010->160040",3
"5551","140010->160050",8
"5552","140010->160053",1
"5553","140010->160060",5
"5554","140010->160070",1
"5555","140010->170100",1
"5556","140010->170210",5
"5557","140010->170220",4
"5558","140010->170255",3
"5559","140010->170290",2
"5560","140010->170700",1
"5561","140010->170740",9
"5562","140010->171320",1
"5563","140010->171330",2
"5564","140010->171665",2
"5565","140010->171820",2
"5566","140010->172100",14
"5567","140010->210005",13
"5568","140010->210030",1
"5569","140010->210040",1
"5570","140010->210047",9
"5571","140010->210060",23
"5572","140010->210090",2
"5573","140010->210095",24
"5574","140010->210120",1
"5575","140010->210140",2
"5576","140010->210160",11
"5577","140010->210170",1
"5578","140010->210177",2
"5579","140010->210193",2
"5580","140010->210197",1
"5581","140010->210200",19
"5582","140010->210203",1
"5583","140010->210207",2
"5584","140010->210210",1
"5585","140010->210215",13
