"","route","count"
"4078","120020->120032",5
"4079","120020->120033",3743
"4080","120020->120034",7
"4081","120020->120035",432
"4082","120020->120038",19
"4083","120020->120039",2033
"4084","120020->120040",1867
"4085","120020->120042",7024
"4086","120020->120043",2
"4087","120020->120045",42
"4088","120020->120050",28
"4089","120020->120060",336
"4090","120020->120070",5
"4091","120020->120080",10
"4092","120020->130020",11
"4093","120020->130070",12
"4094","120020->130110",1
"4095","120020->130130",5
"4096","120020->130140",27
"4097","120020->130150",15
"4098","120020->130165",2203
"4099","120020->130170",2
"4100","120020->130180",520
"4101","120020->130185",1
"4102","120020->130190",1
"4103","120020->130195",13
"4104","120020->130240",1
"4105","120020->130260",212
"4106","120020->130310",1
"4107","120020->130340",1
"4108","120020->130350",3
"4109","120020->130356",6
"4110","120020->130395",1
"4111","120020->130406",1
"4112","120020->140010",1
"4113","120020->140015",1
"4114","120020->150080",6
"4115","120020->150130",2
"4116","120020->150140",5
"4117","120020->150360",3
"4118","120020->150390",3
"4119","120020->150553",1
"4120","120020->150613",1
"4121","120020->150620",1
"4122","120020->150680",2
"4123","120020->150780",2
"4124","120020->160060",1
"4125","120020->172100",1
"4126","120020->210330",3
"4127","120020->211130",2
"4128","120020->230440",5
"4129","120020->240810",3
"4130","120020->251080",1
"4131","120020->260410",2
"4132","120020->261160",1
"4133","120020->280030",2
"4134","120020->292740",1
"4135","120020->310620",10
"4136","120020->313170",1
"4137","120020->313720",1
"4138","120020->314400",2
"4139","120020->317010",1
"4140","120020->317020",5
"4141","120020->320130",2
"4142","120020->320500",2
"4143","120020->320520",1
"4144","120020->330240",1
"4145","120020->330350",1
"4146","120020->330455",10
"4147","120020->330550",1
"4148","120020->350570",1
"4149","120020->350950",9
"4150","120020->351550",1
"4151","120020->352900",2
"4152","120020->353060",2
"4153","120020->353730",1
"4154","120020->354340",4
"4155","120020->355030",21
"4156","120020->410480",1
"4157","120020->410690",4
"4158","120020->410830",1
"4159","120020->411370",1
"4160","120020->411490",1
"4161","120020->411990",1
"4162","120020->420240",1
"4163","120020->420290",1
"4164","120020->420420",3
"4165","120020->420540",3
"4166","120020->420820",1
"4167","120020->420900",2
"4168","120020->430610",1
"4169","120020->431440",1
"4170","120020->431690",2
"4171","120020->431710",1
"4172","120020->500270",5
"4173","120020->500660",1
"4174","120020->500830",1
"4175","120020->510140",2
"4176","120020->510250",2
"4177","120020->510305",1
"4178","120020->510340",13
"4179","120020->510515",1
"4180","120020->510704",1
"4181","120020->510760",2
"4182","120020->510787",1
"4183","120020->520110",1
"4184","120020->520450",2
"4185","120020->520870",14
"4186","120020->520890",1
"4187","120020->521880",1
"4188","120020->530010",20
"4189","120025->110011",1
"4190","120025->110013",1
"4191","120025->110018",2
"4192","120025->110020",2
"4193","120025->110028",1
"4194","120025->120010",16
"4195","120025->120038",1
"4196","120025->120040",4
"4197","120025->120045",1
"4198","120025->120070",1
"4199","120025->352900",1
"4200","120025->412810",1
"4201","120030->110002",1
"4202","120030->110020",1
"4203","120030->110110",1
"4204","120030->120020",16
"4205","120030->120033",2
"4206","120030->120040",17
"4207","120030->120042",4
"4208","120030->120045",2
"4209","120030->120060",198
"4210","120030->130070",1
"4211","120030->130140",1
"4212","120030->130150",7
"4213","120030->130180",1
"4214","120030->130260",2
"4215","120030->320120",1
"4216","120030->500270",1
"4217","120030->510622",1
"4218","120032->110011",1
"4219","120032->120020",6
"4220","120032->120033",5
"4221","120032->120038",1
"4222","120032->120039",2
"4223","120032->120040",8
"4224","120032->120060",106
"4225","120032->120070",1
"4226","120032->350950",1
"4227","120033->110004",1
"4228","120033->110012",2
"4229","120033->110020",9
"4230","120033->120001",5
"4231","120033->120010",9
"4232","120033->120013",5
"4233","120033->120017",2
"4234","120033->120020",7347
"4235","120033->120025",2
"4236","120033->120030",16
"4237","120033->120032",1
"4238","120033->120034",4
"4239","120033->120035",60
"4240","120033->120038",8
"4241","120033->120039",34
"4242","120033->120040",445
"4243","120033->120042",612
"4244","120033->120045",16
"4245","120033->120050",5
"4246","120033->120060",41
"4247","120033->130070",1
"4248","120033->130140",4
"4249","120033->130165",122
"4250","120033->130180",19
"4251","120033->130185",1
"4252","120033->130260",40
"4253","120033->130340",1
"4254","120033->130356",1
"4255","120033->150835",1
"4256","120033->330455",1
"4257","120033->350750",1
"4258","120033->350950",1
"4259","120033->352850",1
"4260","120033->354340",1
"4261","120033->410550",1
"4262","120033->420820",1
"4263","120033->500620",1
"4264","120033->510340",2
"4265","120033->530010",1
"4266","120034->110020",1
"4267","120034->110033",1
"4268","120034->120020",4
"4269","120034->120030",1
"4270","120034->120033",1
"4271","120034->120040",12
"4272","120034->120042",1
"4273","120034->130014",1
"4274","120034->130150",2
"4275","120034->130180",1
"4276","120034->130260",1
"4277","120035->110020",1
"4278","120035->120020",316
"4279","120035->120033",16
"4280","120035->120039",5
"4281","120035->120040",6
"4282","120035->120042",12
"4283","120035->120060",3
"4284","120035->130165",3
"4285","120038->110002",2
"4286","120038->110004",1
"4287","120038->110011",3
"4288","120038->110012",3
"4289","120038->110018",1
"4290","120038->110020",18
"4291","120038->120001",193
"4292","120038->120010",4
"4293","120038->120013",2
"4294","120038->120017",12
"4295","120038->120020",1
"4296","120038->120025",3
"4297","120038->120030",1
"4298","120038->120040",489
"4299","120038->120045",377
"4300","120038->120050",4
"4301","120038->120060",5
"4302","120038->120070",3
"4303","120038->120080",4
"4304","120038->130350",2
"4305","120038->315820",1
"4306","120038->330455",1
"4307","120038->411370",1
"4308","120038->520870",1
"4309","120039->110011",1
"4310","120039->120020",541
"4311","120039->120033",13
"4312","120039->120035",13
"4313","120039->120038",1
"4314","120039->120040",5
"4315","120039->120042",51
"4316","120039->120060",2
"4317","120039->130165",8
"4318","120039->130180",1
"4319","120040->110001",5
"4320","120040->110002",18
"4321","120040->110004",8
"4322","120040->110005",4
"4323","120040->110006",1
"4324","120040->110009",2
"4325","120040->110010",24
"4326","120040->110011",4
"4327","120040->110012",18
"4328","120040->110013",5
"4329","120040->110014",1
"4330","120040->110015",6
"4331","120040->110018",10
"4332","120040->110020",446
"4333","120040->110025",1
"4334","120040->110028",6
"4335","120040->110030",27
"4336","120040->110032",4
"4337","120040->110033",6
"4338","120040->110040",2
"4339","120040->110045",2
"4340","120040->110050",2
"4341","120040->110060",1
"4342","120040->110080",5
"4343","120040->110090",1
"4344","120040->110094",2
"4345","120040->110110",3
"4346","120040->110130",2
"4347","120040->110149",1
"4348","120040->120001",109
"4349","120040->120005",1
"4350","120040->120010",7
"4351","120040->120013",3
"4352","120040->120017",20
"4353","120040->120020",20
"4354","120040->120025",1
"4355","120040->120030",8
"4356","120040->120032",1
"4357","120040->120033",17
"4358","120040->120034",3
"4359","120040->120035",1
"4360","120040->120038",84
"4361","120040->120039",2
"4362","120040->120042",3
"4363","120040->120043",1
"4364","120040->120045",111
"4365","120040->120050",6
"4366","120040->120060",4
"4367","120040->120070",2
"4368","120040->120080",90
"4369","120040->130050",1
"4370","120040->130070",60
"4371","120040->130140",1
"4372","120040->130150",4
"4373","120040->130165",4
"4374","120040->130170",8
"4375","120040->130180",3
"4376","120040->130185",6
"4377","120040->130190",1
"4378","120040->130240",1
"4379","120040->130250",4
"4380","120040->130260",72
"4381","120040->130270",1
"4382","120040->130350",4
"4383","120040->140010",2
"4384","120040->150080",1
"4385","120040->150140",1
"4386","120040->150240",1
"4387","120040->150270",1
"4388","120040->150506",1
"4389","120040->150680",1
"4390","120040->170210",1
"4391","120040->172100",1
"4392","120040->210330",1
"4393","120040->210594",1
"4394","120040->210845",1
"4395","120040->210860",3
"4396","120040->221100",1
"4397","120040->230440",7
"4398","120040->231250",1
"4399","120040->240800",1
"4400","120040->240810",1
"4401","120040->260430",2
"4402","120040->261160",1
"4403","120040->290800",1
"4404","120040->291072",1
"4405","120040->291080",4
"4406","120040->291480",1
"4407","120040->292800",1
"4408","120040->310350",1
"4409","120040->310620",7
"4410","120040->313670",1
"4411","120040->313720",1
"4412","120040->313820",1
"4413","120040->314240",2
"4414","120040->315120",1
"4415","120040->315180",2
"4416","120040->317010",3
"4417","120040->317020",3
"4418","120040->320013",1
"4419","120040->320490",1
"4420","120040->320520",1
"4421","120040->330070",1
"4422","120040->330240",1
"4423","120040->330455",7
"4424","120040->330620",1
"4425","120040->350600",2
"4426","120040->350950",6
"4427","120040->351550",1
"4428","120040->351870",2
"4429","120040->352480",1
"4430","120040->352900",3
"4431","120040->353060",1
"4432","120040->353710",1
"4433","120040->354140",5
"4434","120040->354340",2
"4435","120040->354980",5
"4436","120040->354990",1
"4437","120040->355030",10
"4438","120040->410140",2
"4439","120040->410150",1
"4440","120040->410420",1
"4441","120040->410480",2
"4442","120040->410670",4
"4443","120040->410690",10
"4444","120040->410830",1
"4445","120040->411190",1
"4446","120040->411370",1
"4447","120040->411410",1
"4448","120040->411460",1
"4449","120040->411520",3
"4450","120040->411535",1
"4451","120040->411580",1
"4452","120040->411722",1
"4453","120040->411840",2
"4454","120040->411850",1
"4455","120040->420420",1
"4456","120040->420540",4
"4457","120040->420820",2
"4458","120040->420840",1
"4459","120040->420910",4
"4460","120040->420930",1
"4461","120040->421210",1
"4462","120040->421660",1
"4463","120040->421950",1
"4464","120040->430460",4
"4465","120040->430480",1
"4466","120040->430790",1
"4467","120040->431020",1
"4468","120040->431220",1
"4469","120040->431270",1
"4470","120040->431490",6
"4471","120040->500270",11
"4472","120040->500370",1
"4473","120040->500769",1
"4474","120040->510025",1
"4475","120040->510140",1
"4476","120040->510250",5
"4477","120040->510263",2
"4478","120040->510325",2
"4479","120040->510330",6
"4480","120040->510340",13
"4481","120040->510480",1
"4482","120040->510562",1
"4483","120040->510618",1
"4484","120040->510675",2
"4485","120040->510704",1
"4486","120040->510760",8
"4487","120040->510787",1
"4488","120040->510790",1
"4489","120040->510795",4
"4490","120040->520110",1
"4491","120040->520140",1
"4492","120040->520870",16
"4493","120040->521308",1
"4494","120040->521310",1
"4495","120040->522045",1
"4496","120040->530010",8
"4497","120042->110012",1
"4498","120042->110020",3
"4499","120042->120001",1
"4500","120042->120010",1
"4501","120042->120017",1
"4502","120042->120020",13723
"4503","120042->120030",4
"4504","120042->120033",4699
"4505","120042->120035",33
"4506","120042->120038",5
"4507","120042->120039",68
"4508","120042->120040",172
"4509","120042->120045",1
"4510","120042->120050",1
"4511","120042->120060",18
"4512","120042->120070",1
"4513","120042->120080",1
"4514","120042->130165",93
"4515","120042->130180",16
"4516","120042->130190",1
"4517","120042->130260",4
"4518","120042->150240",1
"4519","120042->150815",1
"4520","120042->355030",1
"4521","120042->510250",2
"4522","120042->520870",1
"4523","120043->110020",2
"4524","120043->120020",1
"4525","120043->120038",1
"4526","120043->120040",8
"4527","120043->120045",1
"4528","120043->120050",1
"4529","120043->130180",2
"4530","120043->130260",1
"4531","120043->530010",1
"4532","120045->110002",1
"4533","120045->110020",2
"4534","120045->110110",1
"4535","120045->120001",458
"4536","120045->120010",4
"4537","120045->120013",2
"4538","120045->120017",1
"4539","120045->120020",4
"4540","120045->120025",5
"4541","120045->120034",3
"4542","120045->120038",667
"4543","120045->120040",2091
"4544","120045->120042",1
"4545","120045->120050",10
"4546","120045->120070",5
"4547","120045->120080",264
"4548","120045->130070",1
"4549","120045->130310",2
"4550","120045->500060",1
"4551","120045->510675",1
"4552","120050->110002",1
"4553","120050->110020",6
"4554","120050->110029",1
"4555","120050->110030",1
"4556","120050->110140",1
"4557","120050->110150",1
"4558","120050->120010",1
"4559","120050->120013",14
"4560","120050->120017",1
"4561","120050->120020",2
"4562","120050->120030",1
"4563","120050->120034",1
"4564","120050->120038",4
"4565","120050->120040",111
"4566","120050->120042",1
"4567","120050->120060",1
"4568","120050->120070",6
"4569","120050->130070",1
"4570","120050->130165",1
"4571","120050->130260",1
"4572","120050->150680",1
"4573","120050->240200",1
"4574","120050->510330",1
"4575","120050->510340",1
"4576","120050->520870",1
"4577","120060->110004",1
"4578","120060->110020",4
"4579","120060->120001",2
"4580","120060->120020",6510
"4581","120060->120030",13
"4582","120060->120032",1
"4583","120060->120033",33
"4584","120060->120034",3
"4585","120060->120040",59
"4586","120060->120042",336
"4587","120060->120050",4
"4588","120060->130140",1
"4589","120060->130150",4
"4590","120060->130165",11
"4591","120060->130180",379
"4592","120060->520870",1
"4593","120060->521800",2
"4594","120060->530010",1
"4595","120070->110020",9
"4596","120070->110033",1
"4597","120070->110040",1
"4598","120070->120001",1
"4599","120070->120010",24
"4600","120070->120013",3
"4601","120070->120017",44
"4602","120070->120025",5
"4603","120070->120038",1
"4604","120070->120040",139
"4605","120070->120045",15
"4606","120070->120080",1
"4607","120070->130170",1
"4608","120070->130240",4
"4609","120070->130260",1
"4610","120070->150140",1
"4611","120070->410690",1
"4612","120070->421580",1
"4613","120080->110014",1
"4614","120080->110015",2
"4615","120080->110020",2
"4616","120080->110034",1
"4617","120080->120001",2
"4618","120080->120005",1
"4619","120080->120010",1
"4620","120080->120013",9
"4621","120080->120020",5
"4622","120080->120038",4
"4623","120080->120040",847
"4624","120080->120042",1
"4625","120080->120045",135
"4626","120080->120060",2
"4627","120080->120070",5
